"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"VMP1",0.0358115162018306,-0.606479604134949,0.929,0.966,1
"CXXC1",0.0358479525236201,0.613941567692922,0.314,0.182,1
"MFSD14A",0.0358655735507369,0.70098629706064,0.4,0.273,1
"TRAPPC2",0.0359970981185037,0.702117379079289,0.271,0.148,1
"LINC00667",0.0360664043483214,0.429684275243245,0.443,0.295,1
"B4GALT2",0.036180221921022,0.411068597075898,0.343,0.193,1
"CDH11",0.0362142052460071,-0.409788559005166,0.314,0.455,1
"S100PBP",0.03622765732218,0.692718681077039,0.307,0.182,1
"TBL2",0.0362411740648984,0.330148601692331,0.371,0.216,1
"GLCE",0.0362894940306847,0.412610761884304,0.393,0.25,1
"EXOSC9",0.0363327069259151,0.593183007526125,0.264,0.136,1
"EIF1AD",0.036367718740317,0.494535419593213,0.364,0.216,1
"CIC",0.0363760150495469,0.683785556307031,0.371,0.239,1
"ARSG",0.0364489027567928,0.484476748083625,0.35,0.205,1
"SNX27",0.0364659909523353,0.434485261507066,0.614,0.489,1
"ECPAS",0.0364799003788022,0.623879804749041,0.386,0.25,1
"LINC00346",0.0364876350846072,0.449447530064675,0.293,0.159,1
"SIRT6",0.0365900979845358,0.668950515144089,0.257,0.136,1
"TJP2",0.0366490054503878,0.667183588969901,0.257,0.136,1
"KHDC4",0.0367320720033746,0.432028215711544,0.679,0.568,1
"HSPA12A",0.0367334396771381,0.610256520885066,0.321,0.193,1
"AARS",0.0368593771840761,0.533681995777463,0.393,0.261,1
"GCAT",0.0368969843344392,0.457904148890703,0.336,0.193,1
"HSPA1A",0.0369653832293247,0.366423669148585,1,1,1
"TNIK",0.0370688201007765,0.304153393159386,0.3,0.159,1
"HAUS4",0.0371410011452435,0.557954519215143,0.414,0.273,1
"TOR1A",0.0372939101948821,0.270442355568063,0.4,0.239,1
"RTN2",0.0373087370334994,0.463415132555795,0.364,0.227,1
"TMEM265",0.0374702724297023,0.708660224946061,0.421,0.284,1
"RNF139-AS1",0.0374922441176501,0.810141542811944,0.279,0.159,1
"ATP2C1",0.0375310005385651,0.70098629706064,0.371,0.239,1
"DHDDS",0.0376171349911242,0.69938241135805,0.343,0.216,1
"GNAI2",0.0376288382223578,0.385772107915667,0.993,0.955,1
"ZSWIM8",0.0376620858061019,0.505235308250422,0.364,0.216,1
"TMEM214",0.0377627695426535,0.575261099528862,0.357,0.216,1
"MHENCR",0.0378685558676411,0.429684275243245,0.279,0.148,1
"PIGM",0.0379319603446119,0.402298387448166,0.4,0.239,1
"ACOT7",0.0381363394028852,0.375952291305455,0.371,0.216,1
"MANEA",0.0381795372668163,0.561474147798787,0.3,0.17,1
"GALNT14",0.0382389130089727,0.552541023028779,0.329,0.193,1
"EPB41L5",0.0383374157724348,0.782660806389837,0.293,0.17,1
"SOCS4",0.038459022933367,0.853710557749344,0.25,0.136,1
"ZNHIT2",0.0384787790719613,0.389042290745899,0.386,0.239,1
"MTG2",0.0385130967746471,0.308774950899764,0.407,0.239,1
"NPC2",0.0385641941646504,1.30303675607509,0.664,0.682,1
"CAPN8",0.0388130218842043,-0.569050757520177,0.607,0.75,1
"MRPS22",0.038843006233614,0.41761144294267,0.586,0.455,1
"ADAM9",0.0391949715283507,0.946819962140825,0.357,0.239,1
"TNKS1BP1",0.0391985922055636,0.73895414725966,0.386,0.261,1
"RASSF7",0.0393017772070281,0.522793679634727,0.514,0.386,1
"SNHG15",0.0393855908633413,0.437482645803652,0.729,0.682,1
"TLCD5",0.0393905849292466,0.712019237035975,0.371,0.239,1
"PUM1",0.0394106395444674,-0.449725583943166,0.764,0.864,1
"RNASET2",0.0395398578484105,0.670874292033819,0.771,0.784,1
"OIP5-AS1",0.0395878639226475,0.490613273885577,0.364,0.216,1
"TMEM234",0.0396063541666399,0.63947665980006,0.321,0.193,1
"SIPA1",0.039647380289058,0.583905193938114,0.329,0.193,1
"HACD2",0.039661529670791,0.45567948377619,0.393,0.239,1
"U73166.1",0.0397279047460527,0.384596385714707,0.314,0.17,1
"TDG",0.0397613168973834,0.406097454925629,0.379,0.227,1
"WDFY3",0.0399658404186034,0.815575428862573,0.25,0.136,1
"SH2B2",0.0399991542225728,0.593183007526125,0.3,0.17,1
"DHRS12",0.0399991542225728,0.593183007526125,0.3,0.17,1
"HDGF",0.040046310921555,-0.42131656216899,0.914,0.909,1
"TRMT1",0.0401108544258439,0.915111102413487,0.25,0.136,1
"VPS52",0.0401135389911719,0.622930350920177,0.271,0.148,1
"MBNL1",0.0402005497692376,0.736965594166206,0.614,0.523,1
"INF2",0.0402025154044333,0.552541023028779,0.314,0.182,1
"RP9",0.0402331199627367,0.617029749480492,0.343,0.216,1
"KIF13A",0.0402578852358094,0.578076115135916,0.393,0.25,1
"SRP54",0.040264807365015,0.374542721050784,0.7,0.58,1
"REV1",0.0404695651626288,0.610256520885066,0.364,0.227,1
"PLXNB1",0.0404921203851761,0.522793679634727,0.357,0.216,1
"HIST1H1D",0.040529191995303,0.767553913999629,0.257,0.136,1
"BANP",0.0406519792009503,1.04635563569174,0.357,0.239,1
"FAM198B-AS1",0.0407503032263535,0.571156701196126,0.286,0.17,1
"WFS1",0.0408439982843512,0.330148601692331,0.429,0.261,1
"HNRNPU",0.0408506707896979,-0.381967740751293,1,1,1
"COPS9",0.0409089409000685,-0.298695788649646,1,0.989,1
"ETV6",0.0409258690204024,0.964864137610586,0.293,0.182,1
"RAVER1",0.0410033802254325,0.615550820554579,0.257,0.136,1
"PTGR2",0.0410791930485783,0.42207109113337,0.407,0.261,1
"BBS2",0.0411711537692492,0.552541023028779,0.279,0.148,1
"AGPAT5",0.0412494871740556,0.588882870092499,0.329,0.193,1
"PLEKHF2",0.0412830502586931,0.433984412676871,0.636,0.534,1
"GCC1",0.0412933396081388,0.52808797930424,0.257,0.136,1
"MBD5",0.0412939837787019,0.636809939926382,0.271,0.148,1
"RPL7L1",0.0412944561937007,0.302134225522734,0.65,0.545,1
"TWF2",0.0413131294263876,0.621379899356777,0.671,0.625,1
"PRPF18",0.0413463418908365,0.66456764076289,0.343,0.216,1
"ITPRID2",0.0413526277440811,-0.420209822400774,0.879,0.92,1
"ZNRD1",0.0413755560462951,0.479895721197013,0.386,0.239,1
"VPS35L",0.0413775729051308,0.593183007526125,0.3,0.17,1
"CWC27",0.0414160710192963,0.621914726069441,0.357,0.227,1
"AGAP1",0.0414804298662653,0.804079790024743,0.286,0.17,1
"ZNRD2",0.0414869611693729,0.437063805608843,0.621,0.523,1
"MRPL52",0.041523105796826,0.269775983712849,0.814,0.716,1
"MOGS",0.0417167885330656,0.663572335417522,0.364,0.239,1
"TNKS2",0.0417265123954466,0.270442355568063,0.307,0.17,1
"KLHL20",0.0417403449201651,0.915111102413487,0.257,0.148,1
"SLC38A6",0.0417482128394849,0.944858445807539,0.257,0.148,1
"RAB11FIP5",0.0419398127394805,0.774933444365226,0.3,0.182,1
"ITGAE",0.04203826760213,0.442041481763228,0.6,0.5,1
"PIGN",0.0421147225774227,0.605783044305758,0.264,0.148,1
"BAG4",0.0422002894713748,0.640488722304481,0.321,0.193,1
"DHPS",0.0422155343953308,0.293988938396912,0.764,0.67,1
"INTS12",0.0422811593503048,0.627829150333016,0.3,0.17,1
"FAM111A",0.0423100802095554,0.457904148890703,0.336,0.205,1
"LYSMD2",0.0423417823588535,0.518593691105441,0.486,0.364,1
"LHPP",0.0425100081105234,0.734538856771666,0.25,0.136,1
"CASTOR1",0.0425150808435476,0.433242094656434,0.3,0.17,1
"SAFB",0.0425391830482849,0.615550820554579,0.521,0.42,1
"CHRAC1",0.0425605678391154,0.593183007526125,0.379,0.25,1
"FUNDC2",0.0427050478330713,-0.39199827776233,0.836,0.898,1
"HLA-DRB1",0.0428227917638485,3.12202253696093,0.514,0.455,1
"BRD9",0.0429029925497659,0.29452469196161,0.414,0.25,1
"DTX3L",0.0429700366217995,0.61308256496383,0.386,0.25,1
"MAP2K7",0.0429761845809025,0.256148020248554,0.321,0.182,1
"AKAP8",0.0429995442250583,0.593183007526125,0.371,0.239,1
"GZF1",0.0430104710371523,0.915111102413487,0.286,0.17,1
"AFMID",0.0430196030096786,0.500073603134643,0.464,0.318,1
"PAN3",0.0430400429469745,0.822001698022006,0.25,0.136,1
"CREBL2",0.0430820924845893,0.593183007526125,0.379,0.239,1
"KTN1",0.0432258120392019,-0.285786194471533,0.993,1,1
"TLN1",0.0432266836749474,0.71580229419008,0.557,0.5,1
"ATG9B",0.0432760303520286,0.3050576207295,0.307,0.17,1
"NDUFA6",0.0433025912305954,0.348433954720081,0.95,0.852,1
"ARMC1",0.0433306060579062,0.290620237505693,0.414,0.261,1
"PSMC4",0.0433317544869783,0.271731915467009,0.85,0.773,1
"OMA1",0.043355020851006,0.330148601692331,0.507,0.375,1
"THOP1",0.0433633613093936,0.683785556307031,0.264,0.148,1
"GMNN",0.0433747515368411,0.306689628868342,0.314,0.17,1
"GTF2E2",0.0433889065170353,0.533681995777463,0.371,0.239,1
"ANP32E",0.0434471194198617,0.530086172201083,0.386,0.25,1
"C2orf49",0.043462898371575,0.678071905112638,0.3,0.182,1
"ZFYVE21",0.0435531962197962,0.39832010433391,0.371,0.239,1
"PRCC",0.0436967733518012,0.421296489750526,0.486,0.341,1
"IRF2",0.0437666394629855,0.593183007526125,0.371,0.239,1
"SLC39A1",0.0438312093181629,-0.361361677745111,0.707,0.818,1
"TAF9B",0.0438320632100309,0.330148601692331,0.357,0.216,1
"FAF1",0.0444339241127129,0.832648942221514,0.271,0.159,1
"CMTR2",0.044560548540887,0.510720847334152,0.364,0.227,1
"KAT5",0.0446726206641033,0.541652706886042,0.436,0.295,1
"PTPN1",0.044678627579656,0.599846737807135,0.621,0.557,1
"ITGA3",0.0447228236436776,0.45567948377619,0.25,0.136,1
"DNAJC3-DT",0.0448154127005507,0.936806173512806,0.286,0.17,1
"ZNF146",0.0449349788840199,0.613941567692922,0.321,0.193,1
"TNPO3",0.0449892744856609,0.432028215711544,0.443,0.295,1
"CCDC113",0.0450255466728176,0.389042290745899,0.293,0.159,1
"RBX1",0.0450651304573363,0.267811546095666,0.907,0.886,1
"FAM222B",0.0451717816055919,0.361175497312955,0.257,0.136,1
"UBE2W",0.0451979644240386,0.383259938151893,0.457,0.307,1
"FECH",0.0452559524507612,0.3099707197547,0.379,0.227,1
"PELO",0.0453059428263518,0.379058202173277,0.329,0.193,1
"TBK1",0.0453143360014192,0.50417800146738,0.414,0.284,1
"BRWD1",0.0455743594975172,-0.488244591817722,0.479,0.614,1
"RACK1",0.045599691464568,-0.255039549305486,1,1,1
"NR1D1",0.0456039896073679,-0.714589713072953,0.393,0.557,1
"AGO1",0.0456215982153631,0.734538856771666,0.264,0.148,1
"RASA2",0.0457014665224332,0.804079790024743,0.25,0.136,1
"CTU1",0.0457093368244069,0.652076696579693,0.279,0.159,1
"DBI",0.0457322078635041,0.279360491778155,1,0.977,1
"HSD17B12",0.0458186095970101,0.359895945086383,0.75,0.682,1
"SLC46A1",0.0458448325967081,0.837108590412214,0.293,0.182,1
"MRPL36",0.0459176552280261,0.252146089691058,0.879,0.795,1
"ERV3-1",0.0459631060987801,0.531782462861982,0.357,0.227,1
"HCFC1R1",0.0460110528309238,0.261435851608317,0.814,0.761,1
"STX17",0.0460529604601478,0.884737453369968,0.257,0.148,1
"PPP1R37",0.0461346124456691,0.357629338114438,0.321,0.182,1
"RPL8",0.046307611479609,-0.275208172927996,1,1,1
"MAP3K11",0.0463268387211875,0.50702636377641,0.507,0.386,1
"LIG3",0.0463647805945943,0.884737453369968,0.257,0.148,1
"SH3PXD2A",0.0463774214526818,-0.524653482767734,0.436,0.568,1
"FBXL15",0.0464606053834546,0.429684275243245,0.693,0.648,1
"PDS5B",0.0464774030883863,0.763108008968437,0.264,0.148,1
"AC068888.1",0.0465332710487297,0.435943265714928,0.486,0.352,1
"MFSD8",0.0466392184896208,0.722466024471091,0.25,0.136,1
"PPP3CC",0.0466773000669922,0.822001698022006,0.257,0.148,1
"APEH",0.0467012432083188,0.313075088333389,0.729,0.614,1
"EXOC6",0.0470689217954956,0.627829150333016,0.314,0.193,1
"ZYG11B",0.0471088767768625,0.832648942221514,0.271,0.159,1
"DHRS4L2",0.0471987537891853,0.312870610260495,0.443,0.295,1
"TNFSF13",0.0473625100278542,0.504646332924467,0.429,0.284,1
"TPRA1",0.0474146978758168,0.72607727802347,0.286,0.17,1
"CLASP2",0.0474277625018401,0.445625819112267,0.364,0.227,1
"SYNRG",0.0475273965034103,0.494535419593213,0.35,0.216,1
"ACTB",0.0476925691141016,0.340944808229323,1,1,1
"RASD1",0.047726232734418,0.642738832000357,0.293,0.17,1
"RABGAP1",0.0477264478754896,0.371968777386958,0.364,0.227,1
"PDCL3",0.0478242318460173,0.435501601838559,0.636,0.534,1
"FBXO41",0.0478423107218161,0.605783044305758,0.264,0.148,1
"IL17RE",0.0478502739716187,0.485426827170242,0.286,0.159,1
"MAP3K20",0.0479563696432955,0.604323565131325,0.471,0.341,1
"AL441992.1",0.0479769310312418,0.552541023028778,0.257,0.136,1
"FKBP8",0.0480414764689369,0.319287609060564,0.943,0.898,1
"GLUD1",0.048042263432321,0.311039778744626,0.793,0.784,1
"STEAP4",0.0480855791186676,-0.393142055576799,0.629,0.75,1
"DMAC2L",0.0482395284197134,0.472167606564759,0.379,0.239,1
"PHF21A",0.048715241748025,0.586488354952116,0.264,0.148,1
"KAT6B",0.0487533724049781,-0.380344781112684,0.529,0.682,1
"ABCF3",0.0488078844513927,0.562809358482606,0.279,0.159,1
"SAMD4B",0.0488173648491006,-0.389743479114934,0.579,0.727,1
"MYH10",0.0488866029244586,0.427445803047246,0.486,0.352,1
"TEX261",0.0489665197357048,0.330148601692331,0.379,0.239,1
"TOMM5",0.0489991444678179,-0.261868656562776,0.857,0.898,1
"PHF10",0.049135090744181,0.449447530064675,0.343,0.216,1
"POLR3C",0.049174209005393,0.668950515144089,0.25,0.136,1
"EMC6",0.0492540273558898,0.251820241007371,0.8,0.75,1
"MRPS9",0.0493033951959967,0.57407418457842,0.443,0.33,1
"TASOR",0.0493146658828397,0.443042658098264,0.464,0.33,1
"PISD",0.0494372866642687,0.459431618637297,0.379,0.239,1
"ZNF830",0.0494385413613364,0.445625819112267,0.35,0.216,1
"VANGL1",0.0495227710917576,0.571156701196126,0.307,0.182,1
"RNF169",0.0495996573263019,0.500073603134643,0.336,0.216,1
"SERPINB6",0.049822861192291,0.330148601692331,0.764,0.716,1
"MRPS35",0.0499255034846411,0.41761144294267,0.729,0.67,1
"EFCAB2",0.049934592408826,0.330148601692331,0.364,0.227,1
"CALM1",0.0503312822211143,0.378128630594153,0.979,0.977,1
"DNTTIP2",0.0503921206696972,0.45847269866787,0.807,0.795,1
"TATDN3",0.0504721901603091,0.652076696579693,0.25,0.136,1
"KANSL2",0.0505101659842305,0.46259889771598,0.293,0.17,1
"PAIP2",0.0506346753000284,-0.426211243267182,0.936,0.92,1
"CCNY",0.0507417656911913,0.667183588969901,0.429,0.318,1
"CCNQ",0.0508510848474137,0.487689878678811,0.443,0.318,1
"E4F1",0.0508550629563234,0.568935461279447,0.329,0.205,1
"RBM23",0.0508652450348703,0.3571156492926,0.543,0.398,1
"ADPRHL2",0.0509395634411819,0.487689878678811,0.45,0.33,1
"RAPGEF6",0.0510533764757341,0.754646430220241,0.257,0.148,1
"CCT2",0.0511001523863809,-0.347041190864003,0.957,0.966,1
"TMEM126B",0.0513007257708743,0.465308184973967,0.564,0.455,1
"ABTB1",0.0513664716629176,0.519182426082348,0.314,0.193,1
"NPAT",0.0514265896232746,0.479011987606814,0.293,0.17,1
"CCNK",0.0514486781989403,0.445625819112267,0.493,0.386,1
"RNF4",0.0514641774121688,0.45847269866787,0.429,0.295,1
"TJP1",0.0515474649225388,0.708660224946061,0.329,0.205,1
"NDEL1",0.051555337510524,0.435501601838559,0.379,0.239,1
"C1orf198",0.0515751268493851,0.355683693799468,0.364,0.227,1
"BORCS6",0.0516003849229176,0.358717753889102,0.286,0.17,1
"UBA6",0.0516585890144599,0.313660478903762,0.457,0.33,1
"DAZAP2",0.0516820663269386,0.347778495714122,0.843,0.773,1
"COBLL1",0.0517797478168908,0.728697978182606,0.379,0.239,1
"COQ8A",0.0519178564017213,0.492420030591208,0.293,0.17,1
"RGS11",0.0519523893951681,0.703606997219775,0.286,0.17,1
"PRUNE1",0.0520883372329886,0.832648942221514,0.264,0.159,1
"FAM210A",0.0521366075026335,0.539601967321281,0.336,0.205,1
"TRIM4",0.0521610255523958,0.454137318967784,0.443,0.307,1
"CEP41",0.052212407677205,0.516561725923212,0.371,0.239,1
"CEP126",0.0523521248785022,0.559630447815098,0.343,0.216,1
"HIST1H2BD",0.0525146784383243,0.634154788582431,0.657,0.591,1
"PHOSPHO2",0.0527187316744172,0.304153393159386,0.357,0.216,1
"PIGG",0.0527663941572675,0.534507100198517,0.286,0.17,1
"IFITM2",0.0528914646965554,0.703302019934866,0.664,0.58,1
"RNASEH2C",0.0529484479320728,0.274534626481331,0.821,0.75,1
"TBC1D20",0.0530847536716844,0.545161492663181,0.314,0.193,1
"AP006621.3",0.0531271508011557,0.414212866480805,0.314,0.182,1
"TRAPPC6B",0.0531830767089555,0.364095933615669,0.257,0.136,1
"PRSS8",0.0532359549755569,-0.560622328552911,0.471,0.591,1
"BEX1",0.0532647183327048,-0.266335768924045,0.657,0.818,1
"ACACA",0.053308365201,0.568308338887095,0.486,0.375,1
"SLC35G2",0.0534060172659633,0.278923278337157,0.45,0.307,1
"RDX",0.0536139328002473,0.595290670488116,0.55,0.455,1
"NEDD4L",0.0536252098327304,0.625604485218502,0.5,0.386,1
"AK6",0.053687205592984,0.347636028421172,0.714,0.625,1
"TMEM67",0.0537815237921948,0.330148601692331,0.371,0.239,1
"DDX59",0.0537963764397028,0.84111052096971,0.293,0.182,1
"DENND1B",0.0539429301109822,-0.562936194391157,0.507,0.614,1
"ADAR",0.0540755875947346,-0.41005536654042,0.85,0.898,1
"RCOR1",0.0540977437132525,0.638270897054663,0.3,0.182,1
"METRNL",0.0541018981156646,0.564203940554359,0.621,0.523,1
"MTFP1",0.0541212640928801,0.424475984240484,0.65,0.557,1
"RAP2C",0.0541259010776031,0.605783044305758,0.264,0.148,1
"SNX3",0.0542752594309974,0.456085590757306,0.857,0.795,1
"PHF11",0.0542929690746878,0.621914726069441,0.364,0.239,1
"ACOX1",0.0543189760478987,0.353232214805372,0.364,0.227,1
"MON1B",0.0543209177888197,0.613941567692922,0.3,0.182,1
"SEPHS1",0.0544040308679406,0.420346410663909,0.393,0.261,1
"PTDSS1",0.0545029280947166,0.636809939926382,0.286,0.17,1
"APC",0.0545329734552194,0.588882870092499,0.329,0.205,1
"MIB2",0.0545944645171886,0.500073603134643,0.329,0.205,1
"ITGAV",0.0547757556421662,0.44750555233049,0.771,0.727,1
"COA8",0.0547956360336483,-0.521328873597581,0.471,0.58,1
"FAM13B",0.0549043412140149,0.463415132555795,0.371,0.239,1
"AGPAT1",0.0549047339592775,0.389042290745899,0.407,0.261,1
"TIA1",0.0551586029894479,-0.464736968403057,0.414,0.557,1
"TSPAN15",0.0552118544049466,-0.416818384631375,0.793,0.841,1
"SLC4A2",0.0552483493971101,0.69938241135805,0.307,0.193,1
"CPEB2",0.0553417051663504,0.642738832000357,0.357,0.239,1
"REEP4",0.0553503951797049,0.853710557749344,0.25,0.148,1
"GNL3L",0.0554223186588816,0.351210217220161,0.386,0.239,1
"NRBP2",0.0555656479244708,0.536599479159757,0.329,0.205,1
"BRAP",0.055579650887077,0.88268962472111,0.25,0.148,1
"SLC25A12",0.0556124647159038,0.708660224946061,0.3,0.193,1
"S1PR3",0.0556404831988196,0.603167096098747,0.364,0.239,1
"RNF24",0.055862797705771,0.568935461279447,0.321,0.205,1
"HDAC10",0.0559338242039568,0.597628912557317,0.336,0.216,1
"CCNL1",0.0560578416577621,0.326435098893266,0.957,0.977,1
"GSTZ1",0.0563246854704113,0.26560834949762,0.629,0.523,1
"KIF16B",0.0563298763247555,-0.52070795900186,0.536,0.659,1
"TMEM121",0.0563560513740096,0.457904148890703,0.336,0.205,1
"MYO6",0.0563596402282738,-0.294342263215463,0.907,0.943,1
"DYNC1H1",0.0563669428529866,0.349007628943647,0.85,0.795,1
"LXN",0.056393538948629,0.529457409915737,0.307,0.182,1
"PRADC1",0.0564750315196418,0.312870610260495,0.429,0.284,1
"ZNF263",0.056531295240308,0.837108590412214,0.3,0.193,1
"NAGA",0.0566231058132195,0.622930350920177,0.271,0.159,1
"PCBP4",0.0566239281489534,0.559630447815098,0.357,0.239,1
"H2AFX",0.0567198766507825,0.46197381319975,0.843,0.784,1
"TMCO3",0.0567716282489207,0.437063805608843,0.429,0.295,1
"SBNO2",0.0568470479809374,0.375952291305455,0.336,0.205,1
"PRRC2C",0.0568998431615865,-0.292288604447489,0.964,0.989,1
"CDCP1",0.0569048094324032,0.543142325026529,0.293,0.17,1
"C17orf67",0.0570347846988015,0.435501601838559,0.364,0.227,1
"TMEM99",0.0570844722899195,0.415037499278844,0.414,0.273,1
"DYRK4",0.0570872170017849,0.638270897054663,0.293,0.182,1
"CDC40",0.0570930015319504,0.415540092922976,0.457,0.318,1
"AGAP2-AS1",0.057144822604267,0.449447530064675,0.371,0.239,1
"C2orf74",0.0571533229088837,0.330148601692331,0.6,0.523,1
"PURB",0.0573302199110857,0.564613855329354,0.607,0.523,1
"IQCK",0.0575264759076041,0.405436728996568,0.321,0.205,1
"EPB41",0.0576015439996391,0.73068653127606,0.35,0.239,1
"FBXO32",0.0576340039501316,-0.788032824655983,0.471,0.636,1
"TAZ",0.0577962431396208,0.373217323584217,0.386,0.25,1
"TOX4",0.0580335514183936,0.452632608217326,0.643,0.591,1
"LAMC1",0.0581111830095008,0.514573172829758,0.329,0.205,1
"AASDHPPT",0.0581391364966218,0.71919089243823,0.471,0.398,1
"SHISA4",0.0581399836605027,0.552541023028779,0.314,0.193,1
"MIS18BP1",0.0582136153793997,0.839162249180188,0.336,0.216,1
"OSTM1",0.0582173100751083,0.627829150333016,0.314,0.193,1
"HMGB3",0.0582627898357543,-0.542263343422817,0.836,0.841,1
"AUH",0.0583129794224108,0.789580220329628,0.3,0.193,1
"IMP3",0.0583366512153979,0.418957868650187,0.6,0.5,1
"ASCC1",0.058359869378497,0.50702636377641,0.279,0.159,1
"PPP1R9A",0.058518485144677,0.531782462861982,0.343,0.216,1
"HID1",0.0585653407090033,0.405436728996568,0.35,0.216,1
"RBM27",0.0586186876330147,0.330148601692331,0.629,0.511,1
"SELENOF",0.0588027426150527,0.251674543669246,0.893,0.795,1
"FBXO2",0.0588090492365456,0.472167606564759,0.714,0.67,1
"IDI1",0.0588484997491835,0.679733039482559,0.85,0.784,1
"CEP290",0.0589964142659007,0.421296489750526,0.464,0.352,1
"SPATA33",0.0590722411984142,0.435943265714928,0.5,0.386,1
"WEE1",0.0590792846141448,-0.715655087920794,0.721,0.818,1
"CLTC",0.059213779501848,0.280223376360648,0.85,0.795,1
"PPP1R15A",0.0592221096534618,0.424502527546513,0.936,0.932,1
"TMED2",0.0592626205959677,-0.312474467416017,0.979,0.955,1
"TMEM30B",0.0592906498513206,0.49364733397521,0.343,0.216,1
"PRR7",0.0594249580550346,0.345578642261937,0.757,0.693,1
"STEAP3",0.05954508783936,0.678071905112638,0.293,0.17,1
"KDM6A",0.0595539821394951,0.737323983198204,0.307,0.193,1
"DSG2",0.0597302718247259,-0.421030851693576,0.443,0.568,1
"CDS2",0.0597944641837347,0.72607727802347,0.3,0.193,1
"ABCE1",0.0598583660781211,0.383000483958066,0.629,0.534,1
"HIBCH",0.0599138538631845,0.482151695137381,0.4,0.273,1
"ZPR1",0.0599633913379144,0.526545814495834,0.521,0.42,1
"PBRM1",0.059972450534193,0.383786565294404,0.621,0.523,1
"HYPK",0.0600248808698126,0.467652125442266,0.329,0.205,1
"MLYCD",0.0601572221034298,0.408151113693604,0.25,0.136,1
"KRTCAP3",0.0604423895004123,-0.299583769148848,0.907,0.955,1
"PPIL3",0.0605296413921504,0.405436728996568,0.35,0.227,1
"PKIB",0.0606179589251777,-0.287110235111991,0.986,1,1
"IFI30",0.0606404146402243,1.76446011313572,0.579,0.523,1
"RPS2",0.0606738951840782,-0.259860438470305,1,1,1
"SWAP70",0.0606892291477961,0.756413356394429,0.486,0.386,1
"METTL21A",0.060765012871884,0.552541023028778,0.257,0.148,1
"PLAUR",0.0608408508808984,1.67254079913941,0.414,0.33,1
"NAGK",0.060867226392376,0.379058202173277,0.564,0.455,1
"RNF6",0.0610850984781605,0.552541023028779,0.307,0.193,1
"PHYH",0.0612525627577068,0.308983991694289,0.757,0.705,1
